"","Count","Kingdom","Phylum","Class","Order","Family","Genus","Species","name","module","connectivity","participation","role","Compartment","Rootstock"
"Otu003031","566","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00303",15,-0.650944554904119,0,"Peripheral","Endosphere","RST-04-106"
"Otu003201","504","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Phaeosphaeria",NA,"Otu00320",15,-0.650944554904119,0,"Peripheral","Endosphere","RST-04-106"
"Otu00357","421","k__Protista","p__Cercozoa","c__unclassified_Cercozoa","o__unclassified_Cercozoa","f__unclassified_Cercozoa","g__unclassified_Cercozoa","s__Cercozoa_sp","Otu00357",15,-0.650944554904119,0,"Peripheral","Endosphere","RST-04-106"
"Otu00651","142","k__Fungi","p__Basidiomycota","c__Agaricomycetes","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified",NA,"Otu00651",15,-0.650944554904119,0,"Peripheral","Endosphere","RST-04-106"
"Otu001441","1835","k__Fungi","p__Basidiomycota","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified",NA,"Otu00144",15,-0.195283366471236,0,"Peripheral","Endosphere","RST-04-106"
"Otu000551","5802","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala","s__Exophiala_equina","Otu00055",15,-0.195283366471236,0.625,"Connector","Endosphere","RST-04-106"
"Otu000382","7832","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_humilis","Otu00038",15,0.260377821961648,0,"Peripheral","Endosphere","RST-04-106"
"Otu000122","33940","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__Thanatephorus","s__Thanatephorus_cucumeris","Otu00012",15,1.17170019882741,0.448979591836735,"Peripheral","Endosphere","RST-04-106"
"Otu000081","45693","k__Fungi","p__Chytridiomycota","c__Chytridiomycetes","o__Olpidiales","f__Olpidiaceae","g__Olpidium","s__Olpidium_brassicae","Otu00008",15,1.6273613872603,0,"Peripheral","Endosphere","RST-04-106"
"Otu000902","3367","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00090",15,2.53868376412606,0.197530864197531,"Connector Hub","Endosphere","RST-04-106"
"Otu00092","3244","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__Alternaria_porri","Otu00092",16,-0.741998516004452,0,"Peripheral","Endosphere","RST-04-106"
"Otu00170","1519","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_amoeboidea","Otu00170",16,-0.741998516004452,0,"Peripheral","Endosphere","RST-04-106"
"Otu001731","1387","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Rhizophagus","s__Rhizophagus_fasciculatus","Otu00173",16,-0.741998516004452,0,"Peripheral","Endosphere","RST-04-106"
"Otu00340","450","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Agaricaceae","g__Leucocoprinus","s__Leucocoprinus_cretaceus","Otu00340",16,-0.741998516004452,0,"Peripheral","Endosphere","RST-04-106"
"Otu00470","257","k__Fungi","p__Basidiomycota","c__Agaricomycetes","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified",NA,"Otu00470",16,-0.741998516004452,0,"Peripheral","Endosphere","RST-04-106"
"Otu00690","125","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00690",16,-0.741998516004452,0,"Peripheral","Endosphere","RST-04-106"
"Otu00822","88","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Septoglomus","s__Septoglomus_viscosum","Otu00822",16,-0.741998516004452,0,"Peripheral","Endosphere","RST-04-106"
"Otu00102","2710","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Cryptococcus","s__Cryptococcus_albidus","Otu00102",16,-0.105999788000636,0,"Peripheral","Endosphere","RST-04-106"
"Otu001762","1360","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","f__Nectriaceae_unclassified",NA,"Otu00176",16,0.52999894000318,0,"Peripheral","Endosphere","RST-04-106"
"Otu00089","3415","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","g__Paurocotylis","s__Paurocotylis_pila","Otu00089",16,1.165997668007,0,"Peripheral","Endosphere","RST-04-106"
"Otu00062","4914","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Cordycipitaceae","g__Cordyceps","s__Cordyceps_bassiana","Otu00062",16,1.80199639601081,0,"Peripheral","Endosphere","RST-04-106"
"Otu00169","1544","k__Fungi","p__Basidiomycota","c__Agaricomycetes","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified",NA,"Otu00169",16,1.80199639601081,0,"Peripheral","Endosphere","RST-04-106"
"Otu003051","558","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00305",0,0,0,"Peripheral","Endosphere","Maxifort"
"Otu00380","373","k__Fungi","p__Basidiomycota","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified",NA,"Otu00380",0,0,0,"Peripheral","Endosphere","Maxifort"
"Otu00352","430","k__Fungi","p__Basidiomycota","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified","p__Basidiomycota_unclassified",NA,"Otu00352",1,0,0,"Peripheral","Endosphere","Maxifort"
"Otu00397","353","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Marasmiaceae","g__Baeospora","s__Baeospora_myriadophylla","Otu00397",1,0,0,"Peripheral","Endosphere","Maxifort"
"Otu00808","91","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Sclerocystis","s__Sclerocystis_sinuosa","Otu00808",2,0,0,"Peripheral","Endosphere","Maxifort"
"Otu01688","22","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","f__Glomeraceae_unclassified",NA,"Otu01688",2,0,0,"Peripheral","Endosphere","Maxifort"
"Otu001031","2678","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_proliferatum","Otu00103",3,-0.577350269189626,0,"Peripheral","Endosphere","Maxifort"
"Otu001451","1834","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinopsis",NA,"Otu00145",3,-0.577350269189626,0,"Peripheral","Endosphere","Maxifort"
"Otu00180","1337","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Basidiobolales","f__Basidiobolaceae","g__Basidiobolus","s__Basidiobolus_magnus","Otu00180",3,-0.577350269189626,0,"Peripheral","Endosphere","Maxifort"
"Otu00043","6974","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Marasmiaceae","g__Crinipellis","s__Crinipellis_aff_iopus_JFK_2009a","Otu00043",3,1.73205080756888,0,"Peripheral","Endosphere","Maxifort"
"Otu00587","171","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Glomus","s__Glomus_sp_8_SUN_2011","Otu00587",4,-1.19153829712415,0,"Peripheral","Endosphere","Maxifort"
"Otu00948","66","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","f__Glomeraceae_unclassified",NA,"Otu00948",4,-1.19153829712415,0,"Peripheral","Endosphere","Maxifort"
"Otu00984","61","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","f__Glomeraceae_unclassified",NA,"Otu00984",4,-1.19153829712415,0,"Peripheral","Endosphere","Maxifort"
"Otu01129","47","k__Fungi","p__Ascomycota","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified",NA,"Otu01129",4,-1.19153829712415,0,"Peripheral","Endosphere","Maxifort"
"Otu00556","195","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Glomus","s__Glomus_sp_8_SUN_2011","Otu00556",4,-0.755609651834825,0,"Peripheral","Endosphere","Maxifort"
"Otu00643","145","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","f__Glomeraceae_unclassified",NA,"Otu00643",4,-0.755609651834825,0,"Peripheral","Endosphere","Maxifort"
"Otu000082","45693","k__Fungi","p__Chytridiomycota","c__Chytridiomycetes","o__Olpidiales","f__Olpidiaceae","g__Olpidium","s__Olpidium_brassicae","Otu00008",4,-0.319681006545503,0.375,"Peripheral","Endosphere","Maxifort"
"Otu001091","2476","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00109",4,0.116247638743819,0,"Peripheral","Endosphere","Maxifort"
"Otu00489","241","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Glomus","s__Glomus_sp_8_SUN_2011","Otu00489",4,0.116247638743819,0,"Peripheral","Endosphere","Maxifort"
"Otu00696","123","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Glomus","s__Glomus_sp_8_SUN_2011","Otu00696",4,0.116247638743819,0,"Peripheral","Endosphere","Maxifort"
"Otu002201","1038","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Glomus","s__Glomus_sp_8_SUN_2011","Otu00220",4,0.988104929322464,0,"Peripheral","Endosphere","Maxifort"
"Otu004571","271","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Glomus","s__Glomus_sp_8_SUN_2011","Otu00457",4,0.988104929322464,0,"Peripheral","Endosphere","Maxifort"
"Otu000012","228431","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__Thanatephorus","s__Thanatephorus_cucumeris","Otu00001",4,1.42403357461179,0,"Peripheral","Endosphere","Maxifort"
"Otu001081","2488","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00108",4,1.42403357461179,0.21875,"Peripheral","Endosphere","Maxifort"
"Otu001671","1569","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00167",4,1.42403357461179,0.21875,"Peripheral","Endosphere","Maxifort"
"Otu000702","4430","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00070",5,-0.707106781186547,0,"Peripheral","Endosphere","Maxifort"
"Otu002861","649","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Rhizophagus","s__Rhizophagus_fasciculatus","Otu00286",5,-0.707106781186547,0,"Peripheral","Endosphere","Maxifort"
"Otu001732","1387","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Rhizophagus","s__Rhizophagus_fasciculatus","Otu00173",5,1.4142135623731,0,"Peripheral","Endosphere","Maxifort"
"Otu000141","32499","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Tremellales_family_Incertae_sedis","g__Cryptococcus","s__Cryptococcus_magnus","Otu00014",6,0,0,"Peripheral","Endosphere","Maxifort"
"Otu001041","2668","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","f__Phaeosphaeriaceae_unclassified",NA,"Otu00104",6,0,0,"Peripheral","Endosphere","Maxifort"
"Otu000241","17057","k__Fungi","p__Ascomycota","c__Sordariomycetes","c__Sordariomycetes_unclassified","c__Sordariomycetes_unclassified","c__Sordariomycetes_unclassified",NA,"Otu00024",7,0,0,"Peripheral","Endosphere","Maxifort"
"Otu000971","3004","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_family_Incertae_sedis","g__unclassified_Hypocreales","s__Hypocreales_sp","Otu00097",7,0,0,"Peripheral","Endosphere","Maxifort"
"Otu003221","503","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Septoglomus","s__Septoglomus_viscosum","Otu00322",8,-1.08012344973464,0,"Peripheral","Endosphere","Maxifort"
"Otu00327","485","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00327",8,-1.08012344973464,0,"Peripheral","Endosphere","Maxifort"
"Otu00720","114","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Paraglomerales","f__Paraglomeraceae","g__Paraglomus",NA,"Otu00720",8,-1.08012344973464,0,"Peripheral","Endosphere","Maxifort"
"Otu00231","935","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00231",8,4.14091126650911e-16,0,"Peripheral","Endosphere","Maxifort"
"Otu002172","1046","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Septoglomus","s__Septoglomus_sp","Otu00217",8,1.08012344973464,0,"Peripheral","Endosphere","Maxifort"
"Otu002811","668","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","f__Glomeraceae_unclassified",NA,"Otu00281",8,1.08012344973464,0,"Peripheral","Endosphere","Maxifort"
"Otu00325","490","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Septoglomus","s__Septoglomus_viscosum","Otu00325",8,1.08012344973464,0,"Peripheral","Endosphere","Maxifort"
"Otu000252","15343","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_capitata","Otu00025",9,-1.00627821098195,0,"Peripheral","Endosphere","Maxifort"
"Otu00138","1933","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__Ceratobasidium",NA,"Otu00138",9,-1.00627821098195,0.5,"Peripheral","Endosphere","Maxifort"
"Otu001561","1689","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","f__Pleosporaceae_unclassified",NA,"Otu00156",9,-0.655250928081273,0,"Peripheral","Endosphere","Maxifort"
"Otu004023","348","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","f__Pyronemataceae_unclassified",NA,"Otu00402",9,-0.655250928081273,0,"Peripheral","Endosphere","Maxifort"
"Otu004323","299","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","f__Pyronemataceae_unclassified",NA,"Otu00432",9,-0.655250928081273,0,"Peripheral","Endosphere","Maxifort"
"Otu004643","264","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","f__Pyronemataceae_unclassified",NA,"Otu00464",9,-0.655250928081273,0,"Peripheral","Endosphere","Maxifort"
"Otu001193","2215","k__Fungi","p__Ascomycota","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified",NA,"Otu00119",9,-0.304223645180591,0,"Peripheral","Endosphere","Maxifort"
"Otu00859","81","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","o__Pezizales_unclassified","o__Pezizales_unclassified",NA,"Otu00859",9,-0.304223645180591,0,"Peripheral","Endosphere","Maxifort"
"Otu002383","904","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","f__Pyronemataceae_unclassified",NA,"Otu00238",9,-0.304223645180591,0.375,"Peripheral","Endosphere","Maxifort"
"Otu003212","503","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Rhizophagus",NA,"Otu00321",9,0.046803637720091,0,"Peripheral","Endosphere","Maxifort"
"Otu001152","2284","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__unclassified_Hypocreales","g__unclassified_Hypocreales","s__Hypocreales_sp","Otu00115",9,0.046803637720091,0.59375,"Peripheral","Endosphere","Maxifort"
"Otu002493","828","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Rhizophagus",NA,"Otu00249",9,0.397830920620773,0,"Peripheral","Endosphere","Maxifort"
"Otu000863","3464","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Rhizophagus",NA,"Otu00086",9,0.748858203521455,0.375,"Peripheral","Endosphere","Maxifort"
"Otu002033","1158","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","f__Pyronemataceae_unclassified",NA,"Otu00203",9,1.45091276932282,0.197530864197531,"Peripheral","Endosphere","Maxifort"
"Otu000023","176227","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","o__Pezizales_unclassified","o__Pezizales_unclassified",NA,"Otu00002",9,2.85502190092554,0.475308641975309,"Connector Hub","Endosphere","Maxifort"
"Otu000753","4074","k__Fungi","p__Ascomycota","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified",NA,"Otu00075",10,-1.11762587266083,0,"Peripheral","Endosphere","Maxifort"
"Otu00396","354","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiales_family_Incertae_sedis","g__Tetracladium","s__Tetracladium_sp","Otu00396",10,-1.11762587266083,0,"Peripheral","Endosphere","Maxifort"
"Otu00019","21281","k__Fungi","p__Basidiomycota","c__Wallemiomycetes","o__Wallemiales","f__Wallemiaceae","g__Wallemia","s__Wallemia_sp_SJ_2014","Otu00019",10,-0.604122093330177,0,"Peripheral","Endosphere","Maxifort"
"Otu000673","4543","k__Protista","p__Cercozoa","c__unclassified_Cercozoa","o__unclassified_Cercozoa","f__unclassified_Cercozoa","g__unclassified_Cercozoa","s__Cercozoa_sp","Otu00067",10,-0.604122093330177,0,"Peripheral","Endosphere","Maxifort"
"Otu001901","1240","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00190",10,-0.604122093330177,0,"Peripheral","Endosphere","Maxifort"
"Otu002421","880","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Rhizophagus","s__Rhizophagus_fasciculatus","Otu00242",10,-0.604122093330177,0,"Peripheral","Endosphere","Maxifort"
"Otu003071","554","k__Fungi","p__Basidiomycota","c__Basidiomycota_class_Incertae_sedis","o__Malasseziales","f__Malasseziales_family_Incertae_sedis","g__Malassezia","s__Malassezia_restricta","Otu00307",10,-0.604122093330177,0,"Peripheral","Endosphere","Maxifort"
"Otu003301","471","k__Protista","p__Cercozoa","c__unclassified_Cercozoa","o__unclassified_Cercozoa","f__unclassified_Cercozoa","g__unclassified_Cercozoa","s__Cercozoa_sp","Otu00330",10,-0.604122093330177,0,"Peripheral","Endosphere","Maxifort"
"Otu01006","59","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Rhizophagus","s__Rhizophagus_fasciculatus","Otu01006",10,-0.604122093330177,0,"Peripheral","Endosphere","Maxifort"
"Otu001683","1547","k__Fungi","p__Ascomycota","c__Orbiliomycetes","o__Orbiliales","f__Orbiliaceae","g__unclassified_Orbiliaceae","s__Orbiliaceae_sp","Otu00168",10,-0.604122093330177,0.5,"Peripheral","Endosphere","Maxifort"
"Otu00266","756","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00266",10,-0.0906183139995264,0,"Peripheral","Endosphere","Maxifort"
"Otu000183","22219","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_ambigua","Otu00018",10,0.422885465331124,0,"Peripheral","Endosphere","Maxifort"
"Otu001491","1804","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Rhizophagus","s__Rhizophagus_fasciculatus","Otu00149",10,0.422885465331124,0,"Peripheral","Endosphere","Maxifort"
"Otu000443","6815","k__Protista","p__Cercozoa","c__unclassified_Cercozoa","o__unclassified_Cercozoa","f__unclassified_Cercozoa","g__unclassified_Cercozoa","s__Cercozoa_sp","Otu00044",10,0.936389244661775,0.277777777777778,"Peripheral","Endosphere","Maxifort"
"Otu000363","8801","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00036",10,1.44989302399243,0,"Peripheral","Endosphere","Maxifort"
"Otu00222","1017","k__Fungi","p__Glomeromycota","c__Glomeromycetes","o__Glomerales","f__Glomeraceae","g__Rhizophagus","s__Rhizophagus_fasciculatus","Otu00222",10,1.44989302399243,0,"Peripheral","Endosphere","Maxifort"
"Otu000313","10430","k__Fungi","p__Ascomycota","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified","p__Ascomycota_unclassified",NA,"Otu00031",10,2.47690058265373,0.197530864197531,"Peripheral","Endosphere","Maxifort"
"Otu00276","694","k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Exobasidiales","f__Exobasidiaceae","g__Exobasidium","s__Exobasidium_sp","Otu00276",11,-1,0,"Peripheral","Endosphere","Maxifort"
"Otu00369","393","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","f__Ceratobasidiaceae_unclassified",NA,"Otu00369",11,-1,0,"Peripheral","Endosphere","Maxifort"
"Otu00121","2192","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Boletales","f__Paxillaceae","g__Hydnomerulius","s__Hydnomerulius_pinastri","Otu00121",11,1,0,"Peripheral","Endosphere","Maxifort"
"Otu00166","1571","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Boletales","f__Paxillaceae","g__Hydnomerulius","s__Hydnomerulius_pinastri","Otu00166",11,1,0,"Peripheral","Endosphere","Maxifort"
"Otu00414","319","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Sebacinales","o__Sebacinales_unclassified","o__Sebacinales_unclassified",NA,"Otu00414",12,-0.75,0,"Peripheral","Endosphere","Maxifort"
"Otu00449","280","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Cantharellales","f__Ceratobasidiaceae","g__Ceratobasidium","s__Ceratobasidium_sp","Otu00449",12,-0.75,0,"Peripheral","Endosphere","Maxifort"
"Otu00751","106","k__Fungi","p__Basidiomycota","c__Agaricomycetes","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified",NA,"Otu00751",12,-0.75,0,"Peripheral","Endosphere","Maxifort"
"Otu00239","895","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Bolbitiaceae","g__Conocybe","s__Conocybe_crispella","Otu00239",12,0.5,0,"Peripheral","Endosphere","Maxifort"
"Otu001241","2131","k__Fungi","p__Ascomycota","c__Dothideomycetes","c__Dothideomycetes_unclassified","c__Dothideomycetes_unclassified","c__Dothideomycetes_unclassified",NA,"Otu00124",12,1.75,0,"Peripheral","Endosphere","Maxifort"
"Otu000821","3721","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Xylariales_family_Incertae_sedis","g__Monosporascus","s__Monosporascus_cannonballus","Otu00082",13,-0.707106781186547,0,"Peripheral","Endosphere","Maxifort"
"Otu002471","849","k__Fungi","p__Zygomycota","c__Zygomycota_class_Incertae_sedis","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_chienii","Otu00247",13,-0.707106781186547,0,"Peripheral","Endosphere","Maxifort"
"Otu000531","6023","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Lasiosphaeriaceae","g__Podospora","s__Podospora_communis","Otu00053",13,1.4142135623731,0,"Peripheral","Endosphere","Maxifort"
"Otu00255","808","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Stagonospora",NA,"Otu00255",14,-0.577350269189626,0,"Peripheral","Endosphere","Maxifort"
"Otu00035","8871","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Dipodascaceae","f__Dipodascaceae_unclassified",NA,"Otu00035",14,-0.577350269189626,0.5,"Peripheral","Endosphere","Maxifort"
"Otu00198","1210","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Cryptococcus","s__Cryptococcus_flavus","Otu00198",14,-0.577350269189626,0.5,"Peripheral","Endosphere","Maxifort"
"Otu000792","3921","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporales_family_Incertae_sedis","g__Phoma","s__Phoma_sp_UASWS0872","Otu00079",14,1.73205080756888,0.375,"Peripheral","Endosphere","Maxifort"
"Otu000872","3454","k__Fungi","p__Basidiomycota","c__Agaricomycetes","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified",NA,"Otu00087",15,-0.953462589245592,0,"Peripheral","Endosphere","Maxifort"
"Otu00738","109","k__Fungi","p__Basidiomycota","c__Agaricomycetes","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified","c__Agaricomycetes_unclassified",NA,"Otu00738",15,-0.953462589245592,0,"Peripheral","Endosphere","Maxifort"
"Otu00838","85","k__Fungi","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified","k__Fungi_unclassified",NA,"Otu00838",15,-0.953462589245592,0,"Peripheral","Endosphere","Maxifort"
"Otu01158","45","k__Fungi","p__Ascomycota","c__Sordariomycetes","c__Sordariomycetes_unclassified","c__Sordariomycetes_unclassified","c__Sordariomycetes_unclassified",NA,"Otu01158",15,-0.286038776773678,0,"Peripheral","Endosphere","Maxifort"
"Otu00259","796","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinopsis","s__Coprinopsis_sp","Otu00259",15,0.381385035698237,0,"Peripheral","Endosphere","Maxifort"
"Otu00267","750","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinopsis","s__Coprinopsis_sp","Otu00267",15,1.04880884817015,0,"Peripheral","Endosphere","Maxifort"
